% [k11] 
% eV	1/(m^3*s)
0.0384444805172	0
0.0385403832069	0
0.0392000885323	0
0.0415522790951	0
0.047476791415	0
0.0599583522965	0
0.0840873685459	0
0.125957555506	0
0.186548660547	0
0.26011765289	0
0.341462918206	0
0.428818810648	0
0.522238341849	0
0.622902408171	0
0.733601346462	4.87709868073e-22
0.859588664742	1.00267099716e-20
1.00955963517	1.02626804525e-19
1.19592332247	6.12617318457e-19
1.42941655824	2.44501994187e-18
1.70921504014	7.10855816947e-18
2.02136574951	1.61861358909e-17
2.34496542084	3.07472924853e-17
2.66050278874	5.09764464115e-17
2.95683541499	7.64219659733e-17
3.23000345936	1.06559333381e-16
3.47842796915	1.4063115576e-16
3.70588798621	1.7836220925e-16
3.91499046216	2.19098791019e-16
4.10836669394	2.62466344246e-16
4.29078211498	3.08933483703e-16
4.46180877456	3.5726476868e-16
4.62603974303	4.08228045316e-16
4.78360391325	4.61263225459e-16
4.93703419255	5.1643212643e-16
5.08637102087	5.73657796059e-16
5.23346754452	6.32605990918e-16
5.37908732696	6.93624441621e-16
5.52226917185	7.55903370769e-16
5.66644639581	8.20126920505e-16
5.80968043376	8.85408156072e-16
5.95427373713	9.52576615849e-16
6.09862121964	1.02049956805e-15
6.2447103458	1.08970655735e-15
6.39402371485	1.16097310401e-15
6.54408814235	1.2322543475e-15
6.69710615488	1.30483974003e-15
6.84956906189	1.37637853178e-15
7.00928141074	1.45144452185e-15
7.17097887006	1.5254522691e-15
7.33617033419	1.59986389765e-15
7.50449579219	1.67438603117e-15
7.67741027063	1.74951805467e-15
7.85444004651	1.82449720208e-15
8.03481737707	1.89850656724e-15
8.22293235551	1.97370684062e-15
8.416120857	2.04828650433e-15
8.61563594945	2.12326948668e-15
8.81403689504	2.19387826613e-15
9.02706533859	2.26779907371e-15
9.24467040556	2.33957389066e-15
9.49547252404	2.41662793751e-15
9.69671257662	2.47858740835e-15
9.96806032135	2.5556268307e-15
10.2204907302	2.62413210216e-15
10.474651148	2.68771224932e-15
10.7428689829	2.75297627796e-15
11.022039333	2.81623198484e-15
11.3018979175	2.87399483028e-15
11.6031631046	2.93427745479e-15
11.9129165115	2.99115017183e-15
12.2335937439	3.0455238578e-15
12.5563830004	3.09388976066e-15
12.9143556248	3.14914744656e-15
13.2677168087	3.19338358515e-15
13.6447580749	3.23920225586e-15
14.036547476	3.28326152449e-15
14.4442095322	3.32312145683e-15
14.8629586723	3.35825136047e-15
15.2919488909	3.38954806214e-15
15.7547719184	3.42336141946e-15
16.2340046889	3.45218563116e-15
16.7275845555	3.47612936238e-15
17.2415037225	3.49862264166e-15
17.7912410447	3.52139926099e-15
18.3480173979	3.53700518837e-15
18.9160709324	3.54777804849e-15
19.5163088957	3.55666660428e-15
20.1418257118	3.56272872218e-15
20.797761974	3.5673467588e-15
21.4816122559	3.56929325475e-15
