% [k1] 
% eV	1/(m^3*s)
0.0384444805172	4.19142749337e-14
0.0385403832069	4.1957106034e-14
0.0392000885323	4.23206061513e-14
0.0415522790951	4.33370659747e-14
0.047476791415	4.61272294299e-14
0.0599583522965	5.12780657073e-14
0.0840873685459	5.94454633016e-14
0.125957555506	7.0200364246e-14
0.186548660547	8.19544794779e-14
0.26011765289	9.24733659335e-14
0.341462918206	1.01137536016e-13
0.428818810648	1.08042926524e-13
0.522238341849	1.13626983958e-13
0.622902408171	1.18198553482e-13
0.733601346462	1.22026343946e-13
0.859588664742	1.2529890596e-13
1.00955963517	1.2810495651e-13
1.19592332247	1.30528959654e-13
1.42941655824	1.32611508496e-13
1.70921504014	1.34281363535e-13
2.02136574951	1.35562149272e-13
2.34496542084	1.36443031092e-13
2.66050278874	1.36989394306e-13
2.95683541499	1.37269092749e-13
3.23000345936	1.37407089028e-13
3.47842796915	1.37393617578e-13
3.70588798621	1.37294840929e-13
3.91499046216	1.37142688967e-13
4.10836669394	1.36932620147e-13
4.29078211498	1.36703346183e-13
4.46180877456	1.36439240592e-13
4.62603974303	1.36158907316e-13
4.78360391325	1.35852594323e-13
4.93703419255	1.355345085e-13
5.08637102087	1.35199258802e-13
5.23346754452	1.3484521946e-13
5.37908732696	1.34483912419e-13
5.52226917185	1.34095230702e-13
5.66644639581	1.33704233216e-13
5.80968043376	1.33294931544e-13
5.95427373713	1.32868033706e-13
6.09862121964	1.32413342141e-13
6.2447103458	1.31965418179e-13
6.39402371485	1.31497786457e-13
6.54408814235	1.31024247847e-13
6.69710615488	1.3052400046e-13
6.84956906189	1.29992830048e-13
7.00928141074	1.29484573596e-13
7.17097887006	1.28942379133e-13
7.33617033419	1.28386954809e-13
7.50449579219	1.27806256165e-13
7.67741027063	1.27244157457e-13
7.85444004651	1.26620704291e-13
8.03481737707	1.26007800509e-13
8.22293235551	1.25370224593e-13
8.416120857	1.2472917362e-13
8.61563594945	1.24103304348e-13
8.81403689504	1.23400445874e-13
9.02706533859	1.2269985672e-13
9.24467040556	1.21999974883e-13
9.49547252404	1.21403193367e-13
9.69671257662	1.20514021408e-13
9.96806032135	1.19925380757e-13
10.2204907302	1.19147727118e-13
10.474651148	1.18361955224e-13
10.7428689829	1.17543847647e-13
11.022039333	1.16729716294e-13
11.3018979175	1.15891088382e-13
11.6031631046	1.15025262909e-13
11.9129165115	1.14120378102e-13
12.2335937439	1.13254263095e-13
12.5563830004	1.12348491094e-13
12.9143556248	1.11446036989e-13
13.2677168087	1.10512732862e-13
13.6447580749	1.09548086697e-13
14.036547476	1.08574194661e-13
14.4442095322	1.07587443068e-13
14.8629586723	1.06585230158e-13
15.2919488909	1.05614718298e-13
15.7547719184	1.04565940151e-13
16.2340046889	1.03506985235e-13
16.7275845555	1.02422005029e-13
17.2415037225	1.01388287134e-13
17.7912410447	1.00336164053e-13
18.3480173979	9.92568888568e-14
18.9160709324	9.81487838293e-14
19.5163088957	9.70622077602e-14
20.1418257118	9.59580178188e-14
20.797761974	9.48101325276e-14
21.4816122559	9.36736618574e-14
