R1 
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.5481    	  0.4745E-03	  0.1189E-01
  0.5562    	  0.4043E-03	  0.1210E-01
  0.5643    	  0.3441E-03	  0.1232E-01
  0.5725    	  0.2925E-03	  0.1254E-01
  0.5807    	  0.2483E-03	  0.1277E-01
  0.5890    	  0.2106E-03	  0.1300E-01
  0.5974    	  0.1783E-03	  0.1323E-01
  0.6058    	  0.1509E-03	  0.1347E-01
  0.6143    	  0.1274E-03	  0.1371E-01
  0.6228    	  0.1075E-03	  0.1396E-01
  0.6314    	  0.9063E-04	  0.1420E-01
  0.6400    	  0.7629E-04	  0.1445E-01
  0.6487    	  0.6413E-04	  0.1470E-01
  0.6574    	  0.5385E-04	  0.1496E-01
  0.6662    	  0.4516E-04	  0.1521E-01
  0.6751    	  0.3782E-04	  0.1548E-01
  0.6840    	  0.3164E-04	  0.1574E-01
  0.6930    	  0.2644E-04	  0.1601E-01
  0.7021    	  0.2206E-04	  0.1628E-01
  0.7111    	  0.1838E-04	  0.1655E-01
  0.7203    	  0.1529E-04	  0.1682E-01
  0.7295    	  0.1270E-04	  0.1710E-01
  0.7388    	  0.1053E-04	  0.1737E-01
  0.7481    	  0.8719E-05	  0.1764E-01
  0.7575    	  0.7208E-05	  0.1792E-01
  0.7669    	  0.5950E-05	  0.1820E-01
  0.7764    	  0.4904E-05	  0.1848E-01
  0.7860    	  0.4036E-05	  0.1876E-01
  0.7956    	  0.3317E-05	  0.1905E-01
  0.8052    	  0.2722E-05	  0.1933E-01
  0.8150    	  0.2230E-05	  0.1962E-01
  0.8247    	  0.1824E-05	  0.1991E-01
  0.8346    	  0.1490E-05	  0.2020E-01
  0.8445    	  0.1216E-05	  0.2050E-01
  0.8544    	  0.9903E-06	  0.2079E-01
  0.8644    	  0.8054E-06	  0.2109E-01
  0.8745    	  0.6541E-06	  0.2139E-01
  0.8846    	  0.5305E-06	  0.2169E-01
  0.8948    	  0.4296E-06	  0.2199E-01
  0.9051    	  0.3474E-06	  0.2230E-01
  0.9154    	  0.2805E-06	  0.2261E-01
  0.9257    	  0.2262E-06	  0.2292E-01
  0.9361    	  0.1821E-06	  0.2324E-01
  0.9466    	  0.1464E-06	  0.2356E-01
  0.9571    	  0.1175E-06	  0.2388E-01
  0.9677    	  0.9419E-07	  0.2421E-01
  0.9783    	  0.7538E-07	  0.2454E-01
  0.9890    	  0.6024E-07	  0.2488E-01
  0.9998    	  0.4806E-07	  0.2522E-01
   1.011    	  0.3828E-07	  0.2557E-01
   1.021    	  0.3044E-07	  0.2592E-01
   1.032    	  0.2416E-07	  0.2627E-01
   1.043    	  0.1915E-07	  0.2662E-01
   1.054    	  0.1515E-07	  0.2697E-01
   1.066    	  0.1196E-07	  0.2732E-01
   1.077    	  0.9430E-08	  0.2768E-01
   1.088    	  0.7422E-08	  0.2804E-01
   1.099    	  0.5832E-08	  0.2840E-01
   1.110    	  0.4574E-08	  0.2875E-01
   1.122    	  0.3582E-08	  0.2912E-01
   1.133    	  0.2801E-08	  0.2948E-01
   1.145    	  0.2186E-08	  0.2984E-01
   1.156    	  0.1704E-08	  0.3020E-01
   1.168    	  0.1325E-08	  0.3057E-01
   1.180    	  0.1030E-08	  0.3093E-01
   1.191    	  0.7985E-09	  0.3130E-01
   1.203    	  0.6183E-09	  0.3167E-01
   1.215    	  0.4781E-09	  0.3203E-01
   1.227    	  0.3691E-09	  0.3239E-01
