Angular field frequency / N (m3/s)        0.5000E-12
Gas temperature (K)                        1000.    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Wave number / N (m2)                       0.000    
Longitudinal diffusion                     0.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction H                           0.5000E-01
Mole fraction H2                          0.9500    


Energy (eV) 	Electric field / N (Td)                                         
0.2601	0.3886E+23
0.3415	0.4658E+23
0.4288	0.5390E+23
0.5223	0.6075E+23
0.6230	0.6707E+23
0.7338	0.7286E+23
0.8597	0.7810E+23
1.010	0.8275E+23
1.196	0.8673E+23
1.429	0.8988E+23
1.709	0.9209E+23
2.021	0.9334E+23
2.345	0.9381E+23
2.661	0.9370E+23
2.957	0.9322E+23
3.230	0.9255E+23
3.479	0.9177E+23
3.706	0.9096E+23
3.915	0.9016E+23
4.109	0.8938E+23
4.291	0.8865E+23
4.463	0.8794E+23
4.627	0.8727E+23
4.785	0.8662E+23
4.938	0.8600E+23
5.088	0.8543E+23
5.235	0.8490E+23
5.380	0.8435E+23
5.524	0.8386E+23
5.667	0.8339E+23
5.811	0.8291E+23
5.955	0.8248E+23
6.100	0.8209E+23
6.247	0.8167E+23
6.395	0.8130E+23
6.545	0.8092E+23
6.698	0.8060E+23
6.853	0.8024E+23
7.011	0.7995E+23
7.173	0.7966E+23
7.338	0.7939E+23
7.507	0.7913E+23
7.679	0.7885E+23
7.858	0.7867E+23
8.038	0.7842E+23
8.226	0.7826E+23
8.418	0.7809E+23
8.615	0.7791E+23
8.817	0.7772E+23
9.030	0.7767E+23
9.246	0.7753E+23
9.472	0.7756E+23
9.699	0.7737E+23
9.942	0.7742E+23
10.19	0.7743E+23
10.44	0.7738E+23
10.71	0.7740E+23
10.99	0.7745E+23
11.27	0.7743E+23
11.57	0.7753E+23
11.88	0.7766E+23
12.19	0.7773E+23
12.52	0.7777E+23
12.87	0.7799E+23
13.22	0.7812E+23
13.60	0.7832E+23
13.99	0.7853E+23
14.39	0.7879E+23
14.81	0.7901E+23
15.23	0.7916E+23
15.69	0.7948E+23
16.17	0.7983E+23
16.67	0.8019E+23
17.17	0.8048E+23
17.71	0.8086E+23
18.27	0.8123E+23
18.84	0.8156E+23
19.43	0.8194E+23
20.05	0.8232E+23
20.71	0.8279E+23
21.39	0.8327E+23


Energy (eV)	Diffusion coefficient x N (1/m/s)
0.3845E-01	0.2926E+21
