% [k2] 
% eV	1/(m^3*s)
0.0384444805172	0
0.0385403832069	0
0.0392000885323	0
0.0415522790951	0
0.047476791415	0
0.0599583522965	0
0.0840873685459	0
0.125957555506	0
0.186548660547	0
0.26011765289	0
0.341462918206	0
0.428818810648	0
0.522238341849	0
0.622902408171	6.98786316506e-25
0.733601346462	1.45506489995e-22
0.859588664742	3.52656049751e-21
1.00955963517	3.7199007443e-20
1.19592332247	2.40362326629e-19
1.42941655824	1.00891381771e-18
1.70921504014	3.04729666667e-18
2.02136574951	7.13344338221e-18
2.34496542084	1.38171489905e-17
2.66050278874	2.32366930273e-17
2.95683541499	3.51535797004e-17
3.23000345936	4.92904762674e-17
3.47842796915	6.51816560188e-17
3.70588798621	8.27794250343e-17
3.91499046216	1.01611566472e-16
4.10836669394	1.21573548335e-16
4.29078211498	1.42697477719e-16
4.46180877456	1.64366308634e-16
4.62603974303	1.86898032878e-16
4.78360391325	2.10052799146e-16
4.93703419255	2.33936509516e-16
5.08637102087	2.5860564979e-16
5.23346754452	2.83524878199e-16
5.37908732696	3.0897554197e-16
5.52226917185	3.3454662337e-16
5.66644639581	3.60758755106e-16
5.80968043376	3.87031153624e-16
5.95427373713	4.13922072379e-16
6.09862121964	4.40961630837e-16
6.2447103458	4.68044858141e-16
6.39402371485	4.95841315822e-16
6.54408814235	5.23164341489e-16
6.69710615488	5.51082155916e-16
6.84956906189	5.78243579541e-16
7.00928141074	6.0687374235e-16
7.17097887006	6.34851919282e-16
7.33617033419	6.62880982264e-16
7.50449579219	6.90941190191e-16
7.67741027063	7.19169134881e-16
7.85444004651	7.47423027774e-16
8.03481737707	7.75238249655e-16
8.22293235551	8.03637017324e-16
8.416120857	8.31997968082e-16
8.61563594945	8.60556021171e-16
8.81403689504	8.87361002318e-16
9.02706533859	9.1604161904e-16
9.24467040556	9.44001469709e-16
9.49547252404	9.74345979249e-16
9.69671257662	9.99062441014e-16
9.96806032135	1.03030769877e-15
10.2204907302	1.05819254157e-15
10.474651148	1.08479170396e-15
10.7428689829	1.11258439488e-15
11.022039333	1.14000137388e-15
11.3018979175	1.16565122127e-15
11.6031631046	1.19321851592e-15
11.9129165115	1.21990308338e-15
12.2335937439	1.24617322727e-15
12.5563830004	1.27066935186e-15
12.9143556248	1.29884652539e-15
13.2677168087	1.32323422942e-15
13.6447580749	1.34916529678e-15
14.036547476	1.37506796196e-15
14.4442095322	1.40018040253e-15
14.8629586723	1.42399729091e-15
15.2919488909	1.44728443994e-15
15.7547719184	1.47245072211e-15
16.2340046889	1.49649886416e-15
16.7275845555	1.51941539273e-15
17.2415037225	1.54251157385e-15
17.7912410447	1.56706116117e-15
18.3480173979	1.58921146812e-15
18.9160709324	1.61017424254e-15
19.5163088957	1.63127883552e-15
20.1418257118	1.65195886463e-15
20.797761974	1.67304734282e-15
21.4816122559	1.69393287517e-15
