% [k3] 
% eV	1/(m^3*s)
0.0384444805172	0
0.0385403832069	0
0.0392000885323	0
0.0415522790951	0
0.047476791415	0
0.0599583522965	0
0.0840873685459	0
0.125957555506	0
0.186548660547	0
0.26011765289	0
0.341462918206	0
0.428818810648	0
0.522238341849	0
0.622902408171	1.3295451938e-24
0.733601346462	2.41734749628e-22
0.859588664742	5.80021084628e-21
1.00955963517	6.89960227722e-20
1.19592332247	4.50841585181e-19
1.42941655824	1.91504125077e-18
1.70921504014	5.85508217586e-18
2.02136574951	1.38842661743e-17
2.34496542084	2.72614126303e-17
2.66050278874	4.64818930106e-17
2.95683541499	7.13311855498e-17
3.23000345936	1.01518508004e-16
3.47842796915	1.36346881053e-16
3.70588798621	1.75840450339e-16
3.91499046216	2.19291495718e-16
4.10836669394	2.66582884096e-16
4.29078211498	3.18042975631e-16
4.46180877456	3.72522576717e-16
4.62603974303	4.30710213354e-16
4.78360391325	4.92449960003e-16
4.93703419255	5.57811353429e-16
5.08637102087	6.27167436534e-16
5.23346754452	6.99481633216e-16
5.37908732696	7.7574838074e-16
5.52226917185	8.54878746025e-16
5.66644639581	9.38262849361e-16
5.80968043376	1.02463362397e-15
5.95427373713	1.11544765778e-15
6.09862121964	1.20957441902e-15
6.2447103458	1.30714404804e-15
6.39402371485	1.40991766744e-15
6.54408814235	1.51496671652e-15
6.69710615488	1.6249414833e-15
6.84956906189	1.73631641353e-15
7.00928141074	1.85543385005e-15
7.17097887006	1.97685488682e-15
7.33617033419	2.10216738811e-15
7.50449579219	2.23158846589e-15
7.67741027063	2.3657683024e-15
7.85444004651	2.50467975774e-15
8.03481737707	2.64589745695e-15
8.22293235551	2.79406278443e-15
8.416120857	2.94594669375e-15
8.61563594945	3.10407006283e-15
8.81403689504	3.26150879075e-15
9.02706533859	3.42953940565e-15
9.24467040556	3.59988977751e-15
9.49547252404	3.79106174094e-15
9.69671257662	3.95412802357e-15
9.96806032135	4.16043623908e-15
10.2204907302	4.35476663323e-15
10.474651148	4.54804168088e-15
10.7428689829	4.75183859808e-15
11.022039333	4.96109199699e-15
11.3018979175	5.16811636275e-15
11.6031631046	5.38927001916e-15
11.9129165115	5.61460268281e-15
12.2335937439	5.84286943827e-15
12.5563830004	6.06939037605e-15
12.9143556248	6.32271601489e-15
13.2677168087	6.5625568548e-15
13.6447580749	6.81628379977e-15
14.036547476	7.07515659814e-15
14.4442095322	7.33902985171e-15
14.8629586723	7.60426249891e-15
15.2919488909	7.86852872203e-15
15.7547719184	8.15216475419e-15
16.2340046889	8.43900957335e-15
16.7275845555	8.72644340328e-15
17.2415037225	9.01825218209e-15
17.7912410447	9.33147585397e-15
18.3480173979	9.63331172586e-15
18.9160709324	9.93242208726e-15
19.5163088957	1.02401122833e-14
20.1418257118	1.05534552041e-14
20.797761974	1.08753328216e-14
21.4816122559	1.12006895128e-14
