% [k17] 
% eV	1/(m^3*s)
0.0384444805172	0
0.0385403832069	0
0.0392000885323	0
0.0415522790951	0
0.047476791415	0
0.0599583522965	0
0.0840873685459	0
0.125957555506	0
0.186548660547	0
0.26011765289	0
0.341462918206	0
0.428818810648	0
0.522238341849	0
0.622902408171	0
0.733601346462	0
0.859588664742	0
1.00955963517	0
1.19592332247	0
1.42941655824	0
1.70921504014	3.23278328519e-21
2.02136574951	1.26644060187e-20
2.34496542084	3.85120752654e-20
2.66050278874	9.56962319101e-20
2.95683541499	2.0234850247e-19
3.23000345936	3.82525917787e-19
3.47842796915	6.61686002218e-19
3.70588798621	1.06327338251e-18
3.91499046216	1.6113496431e-18
4.10836669394	2.32881177266e-18
4.29078211498	3.23910701129e-18
4.46180877456	4.35826455657e-18
4.62603974303	5.70278817726e-18
4.78360391325	7.29030764268e-18
4.93703419255	9.11979147796e-18
5.08637102087	1.12299287594e-17
5.23346754452	1.35614299541e-17
5.37908732696	1.62022080051e-17
5.52226917185	1.90936537122e-17
5.66644639581	2.22680835676e-17
5.80968043376	2.56866284384e-17
5.95427373713	2.93958879016e-17
6.09862121964	3.33338894142e-17
6.2447103458	3.75165418305e-17
6.39402371485	4.19874865905e-17
6.54408814235	4.6633671821e-17
6.69710615488	5.15480328567e-17
6.84956906189	5.65687048128e-17
7.00928141074	6.18947458551e-17
7.17097887006	6.73756960397e-17
7.33617033419	7.29749041151e-17
7.50449579219	7.87723761979e-17
7.67741027063	8.46842798785e-17
7.85444004651	9.0781240459e-17
8.03481737707	9.68859377775e-17
8.22293235551	1.03192854857e-16
8.416120857	1.09470098153e-16
8.61563594945	1.15954186202e-16
8.81403689504	1.22301551316e-16
9.02706533859	1.28876929528e-16
9.24467040556	1.35332931001e-16
9.49547252404	1.42416969479e-16
9.69671257662	1.48269194129e-16
9.96806032135	1.55419217674e-16
10.2204907302	1.62030049937e-16
10.474651148	1.68269888939e-16
10.7428689829	1.74674088261e-16
11.022039333	1.81004038858e-16
11.3018979175	1.86976193392e-16
11.6031631046	1.93109825e-16
11.9129165115	1.99078254099e-16
12.2335937439	2.0483407691e-16
12.5563830004	2.10205247761e-16
12.9143556248	2.16167015126e-16
13.2677168087	2.21249077543e-16
13.6447580749	2.26417196787e-16
14.036547476	2.31471034738e-16
14.4442095322	2.36234208687e-16
14.8629586723	2.40703385093e-16
15.2919488909	2.44648741738e-16
15.7547719184	2.48936692337e-16
16.2340046889	2.52891377291e-16
16.7275845555	2.56448464697e-16
17.2415037225	2.59735111016e-16
17.7912410447	2.63207471355e-16
18.3480173979	2.66013513047e-16
18.9160709324	2.68327234179e-16
19.5163088957	2.70507629189e-16
20.1418257118	2.72542563755e-16
20.797761974	2.74421465164e-16
21.4816122559	2.75978849005e-16
