% [k14] 
% eV	1/(m^3*s)
0.0384444805172	0
0.0385403832069	0
0.0392000885323	0
0.0415522790951	0
0.047476791415	0
0.0599583522965	0
0.0840873685459	0
0.125957555506	0
0.186548660547	0
0.26011765289	0
0.341462918206	0
0.428818810648	0
0.522238341849	0
0.622902408171	0
0.733601346462	0
0.859588664742	0
1.00955963517	1.04284378137e-21
1.19592332247	9.73597615052e-21
1.42941655824	5.55692453456e-20
1.70921504014	2.16834856468e-19
2.02136574951	6.35540140305e-19
2.34496542084	1.49285849481e-18
2.66050278874	2.96959054054e-18
2.95683541499	5.20074260444e-18
3.23000345936	8.33192539407e-18
3.47842796915	1.24201841313e-17
3.70588798621	1.74958588943e-17
3.91499046216	2.36210094e-17
4.10836669394	3.07823625648e-17
4.29078211498	3.90510166843e-17
4.46180877456	4.83284201482e-17
4.62603974303	5.85741340665e-17
4.78360391325	6.99512840213e-17
4.93703419255	8.22223007281e-17
5.08637102087	9.54342038817e-17
5.23346754452	1.09572971728e-16
5.37908732696	1.24687975531e-16
5.52226917185	1.40432616311e-16
5.66644639581	1.57173543037e-16
5.80968043376	1.74520860215e-16
5.95427373713	1.92585650746e-16
6.09862121964	2.11290370745e-16
6.2447103458	2.30606745285e-16
6.39402371485	2.50656796502e-16
6.54408814235	2.7104128155e-16
6.69710615488	2.91844127525e-16
6.84956906189	3.12768493284e-16
7.00928141074	3.34650323177e-16
7.17097887006	3.56475295305e-16
7.33617033419	3.78591461457e-16
7.50449579219	4.00860780693e-16
7.67741027063	4.23314311601e-16
7.85444004651	4.45863912907e-16
8.03481737707	4.6826661753e-16
8.22293235551	4.91120729026e-16
8.416120857	5.13755835911e-16
8.61563594945	5.36599053164e-16
8.81403689504	5.58476643511e-16
9.02706533859	5.81034669238e-16
9.24467040556	6.03044681083e-16
9.49547252404	6.26786103657e-16
9.69671257662	6.46102870195e-16
9.96806032135	6.69656936002e-16
10.2204907302	6.91193284406e-16
10.474651148	7.1091174573e-16
10.7428689829	7.31274915048e-16
11.022039333	7.51193031722e-16
11.3018979175	7.69478837675e-16
11.6031631046	7.88266875333e-16
11.9129165115	8.06298294174e-16
12.2335937439	8.23658088509e-16
12.5563830004	8.39148774762e-16
12.9143556248	8.56752681091e-16
13.2677168087	8.70983421106e-16
13.6447580749	8.85595208265e-16
14.036547476	8.9999514837e-16
14.4442095322	9.12964595105e-16
14.8629586723	9.24568323969e-16
15.2919488909	9.34883580298e-16
15.7547719184	9.46148529512e-16
16.2340046889	9.55983299224e-16
16.7275845555	9.64272309335e-16
17.2415037225	9.7202476651e-16
17.7912410447	9.80037511368e-16
18.3480173979	9.85811001246e-16
18.9160709324	9.90067074997e-16
19.5163088957	9.93700808056e-16
20.1418257118	9.96732641134e-16
20.797761974	9.99325524452e-16
21.4816122559	1.00097363729e-15
