% [k19] 
% eV	1/(m^3*s)
0.0384444805172	0
0.0385403832069	0
0.0392000885323	0
0.0415522790951	0
0.047476791415	0
0.0599583522965	0
0.0840873685459	0
0.125957555506	0
0.186548660547	0
0.26011765289	0
0.341462918206	0
0.428818810648	0
0.522238341849	0
0.622902408171	0
0.733601346462	0
0.859588664742	0
1.00955963517	0
1.19592332247	6.5757842332e-25
1.42941655824	1.15529778333e-23
1.70921504014	9.57226665365e-23
2.02136574951	4.75278916931e-22
2.34496542084	2.14645836125e-21
2.66050278874	6.90970456248e-21
2.95683541499	1.83821964602e-20
3.23000345936	4.29553603054e-20
3.47842796915	8.97580908927e-20
3.70588798621	1.71891979407e-19
3.91499046216	3.06542168527e-19
4.10836669394	5.14069484499e-19
4.29078211498	8.23939204431e-19
4.46180877456	1.26223397282e-18
4.62603974303	1.86883490184e-18
4.78360391325	2.67970537173e-18
4.93703419255	3.74143951306e-18
5.08637102087	5.10629563109e-18
5.23346754452	6.81238055271e-18
5.37908732696	8.93756050741e-18
5.52226917185	1.15415414143e-17
5.66644639581	1.46608478561e-17
5.80968043376	1.83904257485e-17
5.95427373713	2.28083297299e-17
6.09862121964	2.79468357005e-17
6.2447103458	3.39141471032e-17
6.39402371485	4.07978676979e-17
6.54408814235	4.86523683345e-17
6.69710615488	5.76014849333e-17
6.84956906189	6.75724704318e-17
7.00928141074	7.88574987792e-17
7.17097887006	9.14873853792e-17
7.33617033419	1.05462472264e-16
7.50449579219	1.20898088151e-16
7.67741027063	1.37987902386e-16
7.85444004651	1.56856040207e-16
8.03481737707	1.7716526227e-16
8.22293235551	1.99559605417e-16
8.416120857	2.23769447092e-16
8.61563594945	2.50209158997e-16
8.81403689504	2.7839746625e-16
9.02706533859	3.09133869829e-16
9.24467040556	3.41896656819e-16
9.49547252404	3.80251694364e-16
9.69671257662	4.14628810401e-16
9.96806032135	4.58953315247e-16
10.2204907302	5.02502342523e-16
10.474651148	5.48010707955e-16
10.7428689829	5.96722592822e-16
11.022039333	6.48494302289e-16
11.3018979175	7.02028657616e-16
11.6031631046	7.59802546446e-16
11.9129165115	8.20769609797e-16
12.2335937439	8.84083700376e-16
12.5563830004	9.49490266278e-16
12.9143556248	1.02198949386e-15
13.2677168087	1.09444187725e-15
13.6447580749	1.17153393883e-15
14.036547476	1.25130627515e-15
14.4442095322	1.33501479795e-15
14.8629586723	1.42142738366e-15
15.2919488909	1.50926061005e-15
15.7547719184	1.60329879706e-15
16.2340046889	1.70084589244e-15
16.7275845555	1.80083080714e-15
17.2415037225	1.90325429367e-15
17.7912410447	2.01372584837e-15
18.3480173979	2.12304266231e-15
18.9160709324	2.23353012393e-15
19.5163088957	2.34822398682e-15
20.1418257118	2.46633540022e-15
20.797761974	2.58829418447e-15
21.4816122559	2.71278299795e-15
