% [k5] 
% eV	1/(m^3*s)
0.0384444805172	9.69416197784e-15
0.0385403832069	9.70808802201e-15
0.0392000885323	9.82261287842e-15
0.0415522790951	1.01844838695e-14
0.047476791415	1.11179656355e-14
0.0599583522965	1.29675686138e-14
0.0840873685459	1.62588914867e-14
0.125957555506	2.14474646207e-14
0.186548660547	2.83774231603e-14
0.26011765289	3.61851987766e-14
0.341462918206	4.42630741163e-14
0.428818810648	5.23265998112e-14
0.522238341849	6.03289402254e-14
0.622902408171	6.82418593466e-14
0.733601346462	7.60963261855e-14
0.859588664742	8.39197477163e-14
1.00955963517	9.17080071523e-14
1.19592332247	9.94295838362e-14
1.42941655824	1.06922396528e-13
1.70921504014	1.13801326348e-13
2.02136574951	1.19770019723e-13
2.34496542084	1.2461240576e-13
2.66050278874	1.28351466017e-13
2.95683541499	1.311296266e-13
3.23000345936	1.33202950316e-13
3.47842796915	1.34682855724e-13
3.70588798621	1.35742028566e-13
3.91499046216	1.3649880752e-13
4.10836669394	1.37011321371e-13
4.29078211498	1.37361908394e-13
4.46180877456	1.3757280083e-13
4.62603974303	1.37682523683e-13
4.78360391325	1.3770402829e-13
4.93703419255	1.37666249143e-13
5.08637102087	1.37571908156e-13
5.23346754452	1.37429601879e-13
5.37908732696	1.37259121757e-13
5.52226917185	1.37042906894e-13
5.66644639581	1.36812182743e-13
5.80968043376	1.3655601346e-13
5.95427373713	1.36273336589e-13
6.09862121964	1.35961281442e-13
6.2447103458	1.35654925488e-13
6.39402371485	1.35329355285e-13
6.54408814235	1.35002767351e-13
6.69710615488	1.34650343566e-13
6.84956906189	1.34274312313e-13
7.00928141074	1.3392669193e-13
7.17097887006	1.33555290211e-13
7.33617033419	1.33179041549e-13
7.50449579219	1.32787089764e-13
7.67741027063	1.32425689004e-13
7.85444004651	1.32014123536e-13
8.03481737707	1.31625449165e-13
8.22293235551	1.31225891678e-13
8.416120857	1.30838057037e-13
8.61563594945	1.30482848089e-13
8.81403689504	1.30064992704e-13
9.02706533859	1.29665323461e-13
9.24467040556	1.29282831953e-13
9.49547252404	1.29059192766e-13
9.69671257662	1.28488063794e-13
9.96806032135	1.28318425963e-13
10.2204907302	1.27946285856e-13
10.474651148	1.27575477096e-13
10.7428689829	1.27198391037e-13
11.022039333	1.26852611728e-13
11.3018979175	1.26493224319e-13
11.6031631046	1.2613810335e-13
11.9129165115	1.25771145299e-13
12.2335937439	1.25461181876e-13
12.5563830004	1.25125486292e-13
12.9143556248	1.24855534096e-13
13.2677168087	1.24548530345e-13
13.6447580749	1.24246852911e-13
14.036547476	1.23956405631e-13
14.4442095322	1.23684446415e-13
14.8629586723	1.23419071565e-13
15.2919488909	1.2319286093e-13
15.7547719184	1.22939846895e-13
16.2340046889	1.2270647839e-13
16.7275845555	1.22464611053e-13
17.2415037225	1.22294046763e-13
17.7912410447	1.22172804924e-13
18.3480173979	1.22012006756e-13
18.9160709324	1.21827305038e-13
19.5163088957	1.21699359481e-13
20.1418257118	1.2158371642e-13
20.797761974	1.21455159335e-13
21.4816122559	1.21357790439e-13
